date,catalog_date,source_type,title,countries,relationship,matched_terms,linked_memcon_telcon_titles,local_identifier,naid,empty_folder,access_restriction,source_note,pdf_url,catalog_url
1989-05-08,5/8/1989,Presidential Daily Diary,[Presidential Daily Diary] 5/8/1989,Peru,Catalog search lead,Alan Garcia,,12796-013,415889814,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 5/8/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-05_08_89-12796-013_415889814.pdf,https://catalog.archives.gov/id/415889814
1989-05-09,5/9/1989,Presidential Daily Backup,[Presidential Daily Backup] 5/9/1989,"Peru; Venezuela",Catalog search lead,"Alan Garcia; Carlos Andres Perez; Venezuela",,12796-016,415889817,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 5/9/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-05_09_89-12796-016_415889817.pdf,https://catalog.archives.gov/id/415889817
1989-05-09,5/9/1989,Presidential Daily Diary,[Presidential Daily Diary] 5/9/1989,Venezuela,Catalog search lead,Venezuela,,12796-015,415889816,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 5/9/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-05_09_89-12796-015_415889816.pdf,https://catalog.archives.gov/id/415889816
1989-05-10,5/10/1989,Presidential Daily Backup,[Presidential Daily Backup] 5/10/1989,Venezuela,Matched memcon/telcon date,Venezuela,Memorandum of Telephone Conversation,12796-018,415889819,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 5/10/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-05_10_89-12796-018_415889819.pdf,https://catalog.archives.gov/id/415889819
1989-05-10,5/10/1989,Presidential Daily Diary,[Presidential Daily Diary] 5/10/1989,Venezuela,Matched memcon/telcon date,"Carlos Andres Perez; Venezuela",Memorandum of Telephone Conversation,12796-017,415889818,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 5/10/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-05_10_89-12796-017_415889818.pdf,https://catalog.archives.gov/id/415889818
1989-05-11,5/11/1989,Presidential Daily Backup,[Presidential Daily Backup] 5/11/1989,"Argentina; Bolivia; Brazil; Chile; Colombia; Peru; Suriname; Venezuela",Catalog search lead,"Alan Garcia; Argentine; Bolivian; Brazilian; Carlos Andres Perez; Chile; Colombian; Gaviria; Suriname; Venezuela; Venezuelan",,12796-020,415889821,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 5/11/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-05_11_89-12796-020_415889821.pdf,https://catalog.archives.gov/id/415889821
1989-05-11,5/11/1989,Presidential Daily Diary,[Presidential Daily Diary] 5/11/1989,"Argentina; Bolivia; Brazil; Chile; Colombia; Peru; Suriname; Venezuela",Catalog search lead,"Alan Garcia; Argentine; Bolivian; Brazilian; Carlos Andres Perez; Chile; Colombian; Gaviria; Suriname; Venezuela; Venezuelan",,12796-019,415889820,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 5/11/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-05_11_89-12796-019_415889820.pdf,https://catalog.archives.gov/id/415889820
1989-05-12,5/12/1989,Presidential Daily Backup,[Presidential Daily Backup] 5/12/1989,Peru,Catalog search lead,Peru,,12796-022,415889823,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 5/12/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-05_12_89-12796-022_415889823.pdf,https://catalog.archives.gov/id/415889823
1989-05-13,5/13/1989,Presidential Daily Backup,[Presidential Daily Backup] 5/13/1989,"Argentina; Paraguay; Peru; Uruguay; Venezuela",Matched memcon/telcon date,"Alan Garcia; Alfonsin; Argentina; Paraguay; Peru; Sanguinetti; Uruguay; Venezuela",Memorandum of Telephone Conversation,12796-024,415889825,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 5/13/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-05_13_89-12796-024_415889825.pdf,https://catalog.archives.gov/id/415889825
1989-05-13,5/13/1989,Presidential Daily Diary,[Presidential Daily Diary] 5/13/1989,"Argentina; Peru; Uruguay",Matched memcon/telcon date,"Alan Garcia; Alfonsin; Argentina; Peru; Sanguinetti; Uruguay",Memorandum of Telephone Conversation,12796-023,415889824,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 5/13/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-05_13_89-12796-023_415889824.pdf,https://catalog.archives.gov/id/415889824
1989-05-16,5/16/1989,Presidential Daily Backup,[Presidential Daily Backup] 5/16/1989,Colombia,Matched memcon/telcon date,Barco,Memorandum of Telephone Conversation,12797-004,415889831,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 5/16/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-05_16_89-12797-004_415889831.pdf,https://catalog.archives.gov/id/415889831
1989-05-16,5/16/1989,Presidential Daily Diary,[Presidential Daily Diary] 5/16/1989,Colombia,Matched memcon/telcon date,"Barco; Colombia",Memorandum of Telephone Conversation,12797-003,415889830,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 5/16/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-05_16_89-12797-003_415889830.pdf,https://catalog.archives.gov/id/415889830
1989-05-17,5/17/1989,Presidential Daily Backup,[Presidential Daily Backup] 5/17/1989,"Brazil; Peru",Matched memcon/telcon date,"Alan Garcia; Brazil; Sarney",Memorandum of Telephone Conversation,12797-006,415889833,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 5/17/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-05_17_89-12797-006_415889833.pdf,https://catalog.archives.gov/id/415889833
1989-05-17,5/17/1989,Presidential Daily Diary,[Presidential Daily Diary] 5/17/1989,"Brazil; Peru",Matched memcon/telcon date,"Alan Garcia; Brazil; Sarney",Memorandum of Telephone Conversation,12797-005,415889832,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 5/17/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-05_17_89-12797-005_415889832.pdf,https://catalog.archives.gov/id/415889832
1989-05-31,5/31/1989,Presidential Daily Backup,[Presidential Daily Backup] 5/31/1989,Colombia,Matched memcon/telcon date,,Memorandum of a Telephone Conversation,12798-014,415889861,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 5/31/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-05_31_89-12798-014_415889861.pdf,https://catalog.archives.gov/id/415889861
1989-05-31,5/31/1989,Presidential Daily Diary,[Presidential Daily Diary] 5/31/1989 [EMPTY],Colombia,Matched memcon/telcon date,,Memorandum of a Telephone Conversation,12798-013,415889860,yes,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 5/31/1989 [EMPTY]. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-05_31_89-12798-013_415889860.pdf,https://catalog.archives.gov/id/415889860
1989-06-08,6/8/1989,Presidential Daily Backup,[Presidential Daily Backup] 6/8/1989,"Argentina; Brazil",Catalog search lead,"Argentina; Brazil",,12798-030,415889877,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 6/8/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-06_08_89-12798-030_415889877.pdf,https://catalog.archives.gov/id/415889877
1989-06-08,6/8/1989,Presidential Daily Diary,[Presidential Daily Diary] 6/8/1989,Argentina,Catalog search lead,Argentina,,12798-029,415889876,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 6/8/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-06_08_89-12798-029_415889876.pdf,https://catalog.archives.gov/id/415889876
1989-06-19,6/19/1989,Presidential Daily Backup,[Presidential Daily Backup] 6/19/1989,Guyana,Matched memcon/telcon date,"Guyana; Hoyte",Memorandum of Conversation,12799-022,415889899,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 6/19/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-06_19_89-12799-022_415889899.pdf,https://catalog.archives.gov/id/415889899
1989-06-19,6/19/1989,Presidential Daily Diary,[Presidential Daily Diary] 6/19/1989,Guyana,Matched memcon/telcon date,"Guyana; Hoyte",Memorandum of Conversation,12799-021,415889898,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 6/19/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-06_19_89-12799-021_415889898.pdf,https://catalog.archives.gov/id/415889898
1989-06-21,6/21/1989,Presidential Daily Backup,[Presidential Daily Backup] 6/21/1989,"Argentina; Brazil; Venezuela",Catalog search lead,"Argentina; Brazil; Venezuela",,12800-004,415889903,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 6/21/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-06_21_89-12800-004_415889903.pdf,https://catalog.archives.gov/id/415889903
1989-06-23,6/23/1989,Presidential Daily Backup,[Presidential Daily Backup] 6/23/1989,Venezuela,Matched memcon/telcon date,"Carlos Andres Perez; Venezuela",Memorandum of Telephone Conversation,12800-008,415889907,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 6/23/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-06_23_89-12800-008_415889907.pdf,https://catalog.archives.gov/id/415889907
1989-06-23,6/23/1989,Presidential Daily Diary,[Presidential Daily Diary] 6/23/1989,Venezuela,Matched memcon/telcon date,,Memorandum of Telephone Conversation,12800-007,415889906,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 6/23/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-06_23_89-12800-007_415889906.pdf,https://catalog.archives.gov/id/415889906
